Date,centre,Price
10-10-07,DELHI,1325.0
17-10-07,DELHI,1375.0
24-10-07,DELHI,1375.0
31-10-07,DELHI,1400.0
07-11-07,DELHI,1400.0
14-11-07,DELHI,1390.0
21-11-07,DELHI,1390.0
28-11-07,DELHI,1410.0
05-12-07,DELHI,1410.0
12-12-07,DELHI,1415.0
19-12-07,DELHI,1415.0
26-12-07,DELHI,1415.0
02-01-08,DELHI,1415.0
09-01-08,DELHI,1485.0
16-01-08,DELHI,1465.0
23-01-08,DELHI,1465.0
30-01-08,DELHI,1495.0
06-02-08,DELHI,1495.0
07-02-08,DELHI,1550.0
13-02-08,DELHI,1450.0
20-02-08,DELHI,1500.0
27-02-08,DELHI,1525.0
05-03-08,DELHI,1550.0
12-03-08,DELHI,1550.0
19-03-08,DELHI,1550.0
26-03-08,DELHI,1550.0
02-04-08,DELHI,1550.0
09-04-08,DELHI,1500.0
16-04-08,DELHI,1500.0
23-04-08,DELHI,1400.0
30-04-08,DELHI,1400.0
07-05-08,DELHI,1400.0
14-05-08,DELHI,1450.0
21-05-08,DELHI,1450.0
28-05-08,DELHI,1450.0
04-06-08,DELHI,1450.0
11-06-08,DELHI,1550.0
18-06-08,DELHI,1550.0
25-06-08,DELHI,1550.0
02-07-08,DELHI,1550.0
09-07-08,DELHI,1550.0
16-07-08,DELHI,1500.0
23-07-08,DELHI,1500.0
30-07-08,DELHI,1500.0
06-08-08,DELHI,1550.0
13-08-08,DELHI,1575.0
20-08-08,DELHI,1575.0
27-08-08,DELHI,1625.0
03-09-08,DELHI,1625.0
10-09-08,DELHI,1625.0
17-09-08,DELHI,1625.0
24-09-08,DELHI,1700.0
01-10-08,DELHI,1700.0
08-10-08,DELHI,1700.0
15-10-08,DELHI,1700.0
22-10-08,DELHI,1700.0
29-10-08,DELHI,1700.0
05-11-08,DELHI,1700.0
12-11-08,DELHI,1700.0
19-11-08,DELHI,1700.0
26-11-08,DELHI,1700.0
03-12-08,DELHI,1700.0
10-12-08,DELHI,1700.0
17-12-08,DELHI,1700.0
24-12-08,DELHI,1700.0
31-12-08,DELHI,1700.0
07-01-09,DELHI,1700.0
14-01-09,DELHI,1700.0
21-01-09,DELHI,1700.0
28-01-09,DELHI,1675.0
04-02-09,DELHI,1650.0
11-02-09,DELHI,1650.0
18-02-09,DELHI,1650.0
25-02-09,DELHI,1650.0
04-03-09,DELHI,1600.0
11-03-09,DELHI,1600.0
18-03-09,DELHI,1600.0
25-03-09,DELHI,1600.0
01-04-09,DELHI,1675.0
08-04-09,DELHI,1600.0
11-04-09,DELHI,1950.0
15-04-09,DELHI,1600.0
22-04-09,DELHI,1600.0
29-04-09,DELHI,1550.0
06-05-09,DELHI,1550.0
13-05-09,DELHI,1550.0
20-05-09,DELHI,1550.0
27-05-09,DELHI,1550.0
03-06-09,DELHI,1550.0
10-06-09,DELHI,1550.0
17-06-09,DELHI,1550.0
24-06-09,DELHI,1550.0
01-07-09,DELHI,1550.0
08-07-09,DELHI,1550.0
15-07-09,DELHI,1550.0
22-07-09,DELHI,1550.0
29-07-09,DELHI,1550.0
05-08-09,DELHI,1650.0
12-08-09,DELHI,1675.0
19-08-09,DELHI,1650.0
26-08-09,DELHI,1650.0
02-09-09,DELHI,1650.0
09-09-09,DELHI,1650.0
16-09-09,DELHI,1750.0
23-09-09,DELHI,1750.0
30-09-09,DELHI,1750.0
07-10-09,DELHI,1675.0
14-10-09,DELHI,1900.0
21-10-09,DELHI,1900.0
28-10-09,DELHI,1900.0
04-11-09,DELHI,1900.0
11-11-09,DELHI,1950.0
18-11-09,DELHI,1950.0
25-11-09,DELHI,1950.0
02-12-09,DELHI,2000.0
09-12-09,DELHI,2000.0
16-12-09,DELHI,1975.0
23-12-09,DELHI,2000.0
30-12-09,DELHI,2000.0
06-01-10,DELHI,2000.0
13-01-10,DELHI,2000.0
20-01-10,DELHI,2000.0
27-01-10,DELHI,2000.0
03-02-10,DELHI,2000.0
10-02-10,DELHI,1975.0
17-02-10,DELHI,1975.0
24-02-10,DELHI,1975.0
03-03-10,DELHI,1975.0
10-03-10,DELHI,1975.0
17-03-10,DELHI,1975.0
24-03-10,DELHI,1975.0
31-03-10,DELHI,1975.0
07-04-10,DELHI,1975.0
14-04-10,DELHI,1975.0
21-04-10,DELHI,1950.0
28-04-10,DELHI,1950.0
